FIPS,qtr,no_action_sub,no_action_veh,citation_sub,citation_veh,arrest_sub,arrest_veh,no_action,citation,arrest,allstop,allstop_sub,allstop_veh,pop,med_inc,pct_color,pop_density,allstop.k,no_action.k,citation.k,arrest.k,group
8031004306,2014,1,7,0,36,0,2,8,36,2,46,1,45,5257,100977,0.1559824995244436,5305.772623555117,8.750237778200495,1.5217804831653035,6.848012174243865,0.38044512079132586,3
8031004306,2014.25,2,7,0,38,0,2,9,38,2,49,2,47,5257,100977,0.1559824995244436,5305.772623555117,9.320905459387482,1.7120030435609663,7.2284572950351915,0.38044512079132586,3
8031004306,2014.5,6,8,0,28,1,1,14,28,2,44,7,37,5257,100977,0.1559824995244436,5305.772623555117,8.36979265740917,2.663115845539281,5.326231691078562,0.38044512079132586,3
8031004306,2014.75,3,12,0,42,0,2,15,42,2,59,3,56,5257,100977,0.1559824995244436,5305.772623555117,11.223131063344113,2.853338405934944,7.989347536617843,0.38044512079132586,3
8031004306,2015,4,17,0,20,1,3,21,20,4,45,5,40,5257,100977,0.1559824995244436,5305.772623555117,8.560015217804832,3.9946737683089215,3.8044512079132584,0.7608902415826517,3
8031004306,2015.25,1,6,0,7,0,0,7,7,0,14,1,13,5257,100977,0.1559824995244436,5305.772623555117,2.663115845539281,1.3315579227696406,1.3315579227696406,0,3
8031004306,2015.5,3,13,0,2,0,2,16,2,2,20,3,17,5257,100977,0.1559824995244436,5305.772623555117,3.8044512079132584,3.043560966330607,0.38044512079132586,0.38044512079132586,3
8031004306,2015.75,5,17,0,4,0,0,22,4,0,26,5,21,5257,100977,0.1559824995244436,5305.772623555117,4.945786570287236,4.184896328704585,0.7608902415826517,0,3
8031004306,2016,7,28,0,26,2,2,35,26,4,65,9,56,5257,100977,0.1559824995244436,5305.772623555117,12.36446642571809,6.657789613848203,4.945786570287236,0.7608902415826517,3
8031004306,2016.25,0,10,0,11,1,5,10,11,6,27,1,26,5257,100977,0.1559824995244436,5305.772623555117,5.136009130682899,1.9022256039566292,2.0924481643522923,1.1413353623739775,3
8031004306,2016.5,3,15,0,10,0,0,18,10,0,28,3,25,5257,100977,0.1559824995244436,5305.772623555117,5.326231691078562,3.4240060871219327,1.9022256039566292,0,3
8031004306,2016.75,1,17,0,82,1,2,18,82,3,103,2,101,5257,100977,0.1559824995244436,5305.772623555117,19.59292372075328,3.4240060871219327,15.59824995244436,0.5706676811869887,3
8031004306,2017,2,23,0,52,1,2,25,52,3,80,3,77,5257,100977,0.1559824995244436,5305.772623555117,15.217804831653034,4.7555640098915735,9.891573140574472,0.5706676811869887,3
8031004306,2017.25,7,21,0,91,1,5,28,91,6,125,8,117,5257,100977,0.1559824995244436,5305.772623555117,23.777820049457866,5.326231691078562,17.310252996005325,1.1413353623739775,3
8031004306,2017.5,1,23,0,46,0,1,24,46,1,71,1,70,5257,100977,0.1559824995244436,5305.772623555117,13.505801788092068,4.56534144949591,8.750237778200495,0.19022256039566293,3
8031004306,2017.75,5,18,0,20,0,2,23,20,2,45,5,40,5257,100977,0.1559824995244436,5305.772623555117,8.560015217804832,4.375118889100247,3.8044512079132584,0.38044512079132586,3
8031004306,2018,1,14,0,14,1,6,15,14,7,36,2,34,5257,100977,0.1559824995244436,5305.772623555117,6.848012174243865,2.853338405934944,2.663115845539281,1.3315579227696406,3
8031004306,2018.25,3,20,0,88,0,2,23,88,2,113,3,110,5257,100977,0.1559824995244436,5305.772623555117,21.49514932470991,4.375118889100247,16.73958531481834,0.38044512079132586,3
8031004306,2018.5,2,18,0,51,0,3,20,51,3,74,2,72,5257,100977,0.1559824995244436,5305.772623555117,14.076469469279056,3.8044512079132584,9.70135058017881,0.5706676811869887,3
8031004306,2018.75,3,10,0,7,0,0,13,7,0,20,3,17,5257,100977,0.1559824995244436,5305.772623555117,3.8044512079132584,2.472893285143618,1.3315579227696406,0,3
8031004306,2019,3,21,0,12,0,2,24,12,2,38,3,35,5257,100977,0.1559824995244436,5305.772623555117,7.2284572950351915,4.56534144949591,2.282670724747955,0.38044512079132586,3
8031004306,2019.25,1,23,0,15,0,3,24,15,3,42,1,41,5257,100977,0.1559824995244436,5305.772623555117,7.989347536617843,4.56534144949591,2.853338405934944,0.5706676811869887,3
8031004306,2019.5,1,10,0,33,0,3,11,33,3,47,1,46,5257,100977,0.1559824995244436,5305.772623555117,8.940460338596157,2.0924481643522923,6.2773444930568765,0.5706676811869887,3
8031004306,2019.75,1,17,0,6,0,5,18,6,5,29,1,28,5257,100977,0.1559824995244436,5305.772623555117,5.516454251474225,3.4240060871219327,1.1413353623739775,0.9511128019783146,3
8031004306,2020,1,6,0,21,0,0,7,21,0,28,1,27,5257,100977,0.1559824995244436,5305.772623555117,5.326231691078562,1.3315579227696406,3.9946737683089215,0,3
8031004306,2020.25,2,2,0,2,0,1,4,2,1,7,2,5,5257,100977,0.1559824995244436,5305.772623555117,1.3315579227696406,0.7608902415826517,0.38044512079132586,0.19022256039566293,3
8031004306,2020.5,1,3,0,29,0,2,4,29,2,35,1,34,5257,100977,0.1559824995244436,5305.772623555117,6.657789613848203,0.7608902415826517,5.516454251474225,0.38044512079132586,3
8031004306,2020.75,0,1,0,7,0,0,1,7,0,8,0,8,5257,100977,0.1559824995244436,5305.772623555117,1.5217804831653035,0.19022256039566293,1.3315579227696406,0,3
8031004306,2021,2,2,0,3,0,0,4,3,0,7,2,5,5257,100977,0.1559824995244436,5305.772623555117,1.3315579227696406,0.7608902415826517,0.5706676811869887,0,3
8031004306,2021.25,1,5,0,7,0,0,6,7,0,13,1,12,5257,100977,0.1559824995244436,5305.772623555117,2.472893285143618,1.1413353623739775,1.3315579227696406,0,3
8031004306,2021.5,0,1,0,15,0,1,1,15,1,17,0,17,5257,100977,0.1559824995244436,5305.772623555117,3.2337835267262696,0.19022256039566293,2.853338405934944,0.19022256039566293,3
8031004306,2021.75,1,0,0,0,0,1,1,0,1,2,1,1,5257,100977,0.1559824995244436,5305.772623555117,0.38044512079132586,0.19022256039566293,0,0.19022256039566293,3
8031004403,2011,104,218,2,57,33,53,322,59,86,467,139,328,4536,52621,0.5632716049382716,8023.564690001295,102.95414462081129,70.98765432098766,13.00705467372134,18.959435626102294,3
