incident_id,offense,year,date,geo_lon,geo_lat,district_id,precinct_id
2010116185,Drug,2010,11mar2010,-104.98769,39.755077,6,611
20105002869,Property,2010,11mar2010,-104.92564,39.697674,3,322
2010116135,Violence,2010,11mar2010,-104.9665,39.692139,3,312
2010116236,Property,2010,11mar2010,-104.98502,39.753029,6,621
2010116260,Property,2010,11mar2010,-105.02418,39.700954,4,412
2010116083,Property,2010,11mar2010,-104.90549,39.700985,3,322
2010115987,Property,2010,11mar2010,-105.01048,39.785183,1,111
2010115876,Drug,2010,11mar2010,-104.98749,39.739899,6,611
2010115573,Violence,2010,11mar2010,,,4,412
2010116162,Property,2010,11mar2010,-104.96454,39.743443,6,622
2010115405,Property,2010,11mar2010,-104.92313,39.687382,3,322
2010116128,Property,2010,11mar2010,-104.95907,39.739788,2,213
20105002868,Property,2010,11mar2010,-104.96564,39.73753,6,622
2010116647,Violence,2010,11mar2010,-105.01466,39.730774,1,123
2010116456,Violence,2010,11mar2010,-104.93883,39.689693,3,322
2010116385,Violence,2010,11mar2010,-104.92515,39.689892,3,322
2010115786,Property,2010,11mar2010,-104.90623,39.6991,3,322
2010115139,Drug,2010,11mar2010,-104.89025,39.73885,2,223
20105002885,Property,2010,11mar2010,-104.88931,39.751831,5,512
2010115871,Property,2010,11mar2010,-105.02436,39.674194,4,422
2010115448,Property,2010,11mar2010,-104.91913,39.690186,3,322
2010116287,Property,2010,11mar2010,-104.90256,39.639923,3,324
2010115726,Property,2010,11mar2010,-104.98713,39.722115,3,311
20105002890,Property,2010,11mar2010,-105.05324,39.754848,1,121
2010115816,Drug,2010,11mar2010,-104.98749,39.739899,6,611
2010118093,Property,2010,12mar2010,-104.89795,39.769688,5,512
2010116949,Property,2010,12mar2010,-104.94267,39.756947,2,213
201095811,Violence,2010,12mar2010,-104.92818,39.765594,2,221
2010116951,Property,2010,12mar2010,-105.02919,39.67363,4,421
2010116881,Property,2010,12mar2010,-104.98478,39.72921,6,623
2010117969,Property,2010,12mar2010,-104.87344,39.669281,3,323
2010117669,Property,2010,12mar2010,-105.05498,39.641136,4,423
2010117738,Violence,2010,12mar2010,-105.02981,39.705833,4,412
20105002916,Property,2010,12mar2010,-104.94025,39.751595,2,222
2010117104,Property,2010,12mar2010,-105.01157,39.769886,1,111
2010117469,Property,2010,12mar2010,-104.82114,39.783928,5,521
2010117228,Property,2010,12mar2010,-104.9278,39.716469,3,321
2010117462,Property,2010,12mar2010,-104.9055,39.767323,2,221
2010117623,Property,2010,12mar2010,-105.02682,39.705177,4,412
2010116756,Property,2010,12mar2010,-104.87324,39.67313,3,323
2010118219,Drug,2010,12mar2010,-104.9531,39.719791,3,312
20105002944,Property,2010,12mar2010,-104.94311,39.665684,3,314
2010117896,Property,2010,12mar2010,-104.93309,39.714462,3,321
2010118557,Property,2010,12mar2010,-104.98802,39.722111,3,311
2010118036,Drug,2010,12mar2010,-104.98086,39.757889,2,211
2010117770,Property,2010,12mar2010,-104.98176,39.71912,3,311
2010116762,Property,2010,12mar2010,-104.93272,39.758236,2,221
2010117354,Property,2010,12mar2010,-104.90945,39.697098,3,322
20105002926,Property,2010,12mar2010,-104.99201,39.755062,6,612
2010118291,Violence,2010,12mar2010,-105.03886,39.701096,4,412
2010118415,Property,2010,12mar2010,-105.0247,39.71384,4,411
2010117421,Violence,2010,12mar2010,-104.94061,39.6852,3,322
2010117913,Property,2010,12mar2010,-104.99048,39.728077,1,123
2010118093,Violence,2010,12mar2010,-104.89795,39.769688,5,512
2010117304,Property,2010,12mar2010,-104.89082,39.744377,2,223
2010117388,Property,2010,12mar2010,-105.04887,39.70612,4,412
20105002927,Property,2010,12mar2010,-104.9887,39.724327,3,311
2010118555,Property,2010,12mar2010,-104.90231,39.727032,3,321
2010118248,Violence,2010,12mar2010,-105.01001,39.766582,1,113
2010117825,Property,2010,12mar2010,-105.05434,39.655357,4,423
2010117095,Property,2010,12mar2010,-104.97273,39.736107,6,622
2010118241,Property,2010,12mar2010,-105.01237,39.763428,1,113
2010117184,Property,2010,12mar2010,-105.01089,39.788029,1,111
20105002951,Property,2010,12mar2010,-105.00528,39.732117,1,123
2010117286,Violence,2010,12mar2010,-104.90565,39.747765,2,223
2010118027,Property,2010,12mar2010,-105.0022,39.732166,1,123
2010116974,Property,2010,12mar2010,-104.96145,39.678761,3,313
2010117167,Property,2010,12mar2010,-105.03894,39.705406,4,412
20105002899,Property,2010,12mar2010,-104.97075,39.687103,3,313
2010116973,Violence,2010,12mar2010,-105.02118,39.731865,1,122
20105002919,Property,2010,12mar2010,-105.02613,39.680382,4,421
20105002934,Property,2010,12mar2010,-104.96067,39.73724,6,622
2010116855,Drug,2010,12mar2010,-104.9198,39.739563,2,222
2010117718,Property,2010,12mar2010,-105.03212,39.769756,1,111
2010118141,Drug,2010,12mar2010,-104.97659,39.740494,6,621
2010116845,Property,2010,12mar2010,-104.88496,39.746471,2,223
2010117257,Property,2010,12mar2010,-104.9874,39.739613,6,623
2010117825,Property,2010,12mar2010,-105.05434,39.655357,4,423
2010115103,Property,2010,12mar2010,-105.0202,39.772396,1,111
2010117864,Property,2010,12mar2010,-104.99591,39.74921,6,612
2010116778,Drug,2010,12mar2010,-105.00481,39.75528,6,612
2010117452,Property,2010,12mar2010,-104.97123,39.761795,2,211
20105002942,Violence,2010,12mar2010,,,1,121
2010117756,Drug,2010,12mar2010,-104.99945,39.780094,1,112
20105002903,Property,2010,12mar2010,-104.98451,39.728062,6,623
2010116748,Property,2010,12mar2010,-104.97021,39.73188,6,622
2010117774,Property,2010,12mar2010,-104.96322,39.690952,3,312
20105003153,Property,2010,12mar2010,-105.0876,39.638462,4,423
20105002905,Property,2010,12mar2010,-104.9836,39.730438,6,623
20105002907,Property,2010,12mar2010,-104.97777,39.700851,3,312
2010116977,Property,2010,12mar2010,-104.99785,39.726097,1,123
2010118248,Violence,2010,12mar2010,-105.01001,39.766582,1,113
2010118274,Drug,2010,12mar2010,-105.0196,39.73177,1,122
2010118007,Property,2010,12mar2010,-104.99681,39.750088,6,612
2010117606,Property,2010,12mar2010,-104.8676,39.754906,5,512
2010116949,Violence,2010,12mar2010,-104.94267,39.756947,2,213
2010117142,Property,2010,12mar2010,-104.98138,39.730667,6,623
2010118868,Property,2010,13mar2010,-105.02916,39.72049,4,411
2010118775,Drug,2010,13mar2010,-104.9058,39.740154,2,223
2010120108,Property,2010,13mar2010,-104.9848,39.727459,6,623
2010119044,Violence,2010,13mar2010,-105.04307,39.786182,1,111
2010119371,Violence,2010,13mar2010,-104.99309,39.717052,3,311
2010119508,Property,2010,13mar2010,-104.97382,39.742928,6,621
20105002962,Property,2010,13mar2010,-105.00828,39.70327,4,412
2010119177,Property,2010,13mar2010,-104.8676,39.754906,5,512
2010118633,Property,2010,13mar2010,-104.99736,39.739738,6,611
2010119708,Drug,2010,13mar2010,-105.01389,39.730335,1,123
2010119604,Property,2010,13mar2010,-105.0465,39.740208,1,122
20105002959,Property,2010,13mar2010,-104.97995,39.749855,6,621
2010119996,Property,2010,13mar2010,-105.00278,39.759579,6,612
2010119408,Drug,2010,13mar2010,-104.99165,39.738445,6,611
2010119329,Property,2010,13mar2010,-104.93734,39.687355,3,322
20108005868,Property,2010,13mar2010,-104.71452,39.837055,7,759
2010120266,Property,2010,13mar2010,-104.96564,39.739746,6,622
20108005848,Property,2010,13mar2010,-104.67369,39.858704,7,759
2010119371,Violence,2010,13mar2010,-104.99309,39.717052,3,311
20105002955,Property,2010,13mar2010,-104.9874,39.732044,6,623
2010119169,Property,2010,13mar2010,-105.01057,39.710903,4,412
2010120113,Drug,2010,13mar2010,-104.84534,39.783676,5,521
2010119506,Property,2010,13mar2010,-105.04545,39.777195,1,111
2010119144,Property,2010,13mar2010,-105.00346,39.776688,1,112
2010119353,Property,2010,13mar2010,-104.98776,39.743881,6,611
2010119927,Violence,2010,13mar2010,-104.96552,39.69519,3,312
2010119338,Violence,2010,13mar2010,-105.04326,39.711266,4,412
2010119786,Violence,2010,13mar2010,-115.46406,34.638241,6,612
2010118922,Property,2010,13mar2010,-104.98785,39.732327,6,611
2010119151,Property,2010,13mar2010,-105.05853,39.676731,4,421
2010119464,Property,2010,13mar2010,-104.99436,39.74667,6,611
20105002958,Property,2010,13mar2010,-104.95491,39.717316,3,311
2010119253,Property,2010,13mar2010,-104.99172,39.690128,3,313
2010118951,Property,2010,13mar2010,-105.00029,39.678291,4,422
2010119241,Property,2010,13mar2010,-104.97199,39.670193,3,313
2010118691,Property,2010,13mar2010,-104.83086,39.777218,5,521
2010119678,Violence,2010,13mar2010,,,3,322
2010118806,Property,2010,13mar2010,-115.46406,34.638241,,999
20105002956,Property,2010,13mar2010,-104.96255,39.700565,3,312
2010119435,Violence,2010,13mar2010,,,2,213
2010119998,Property,2010,13mar2010,-104.96263,39.736958,6,622
2010120406,Property,2010,13mar2010,-104.9496,39.768044,2,212
2010118922,Violence,2010,13mar2010,-104.98785,39.732327,6,611
20105002952,Property,2010,13mar2010,-104.9865,39.734142,6,623
20105002953,Property,2010,13mar2010,-104.982,39.730049,6,623
2010119429,Property,2010,13mar2010,-104.93916,39.739288,2,222
2010120474,Property,2010,13mar2010,-104.91719,39.744686,2,222
2010119126,Property,2010,13mar2010,-104.99148,39.751537,6,611
2010120175,Drug,2010,13mar2010,-104.91395,39.740147,2,222
2010119962,Property,2010,13mar2010,-105.05202,39.69051,4,421
2010120368,Property,2010,13mar2010,-104.93981,39.678089,3,314
2010117559,Property,2010,13mar2010,-105.02118,39.731865,1,122
2010119104,Property,2010,13mar2010,-104.92697,39.764687,2,221
2010119079,Property,2010,13mar2010,-104.94221,39.757923,2,213
2010120003,Violence,2010,13mar2010,,,6,622
2010119478,Property,2010,13mar2010,-105.05276,39.654617,4,423
2010119672,Drug,2010,13mar2010,-104.99736,39.754265,6,612
2010119713,Property,2010,13mar2010,-105.01851,39.780056,1,111
2010120048,Violence,2010,13mar2010,-104.98266,39.745396,6,621
2010119155,Property,2010,13mar2010,-104.82148,39.773651,5,521
2010120839,Property,2010,14mar2010,-105.01616,39.789539,1,111
2010121746,Property,2010,14mar2010,-104.91045,39.678699,3,322
2010121925,Property,2010,14mar2010,-104.86168,39.658203,3,323
2010121239,Property,2010,14mar2010,-104.96013,39.754715,2,211
2010120967,Property,2010,14mar2010,-104.90025,39.655403,3,323
2010120826,Property,2010,14mar2010,-104.97499,39.767704,2,211
2010120966,Violence,2010,14mar2010,-105.06605,39.654301,4,423
2010121221,Violence,2010,14mar2010,-104.91205,39.760391,2,221
20105002976,Property,2010,14mar2010,-105.05289,39.743149,1,121
2010121640,Property,2010,14mar2010,-104.92022,39.687382,3,322
2010121112,Property,2010,14mar2010,-104.9285,39.768257,2,221
2010121184,Property,2010,14mar2010,-104.89895,39.697227,3,321
20105002972,Property,2010,14mar2010,-104.97709,39.722698,3,311
2010120693,Violence,2010,14mar2010,-104.93708,39.677341,3,314
2010121089,Property,2010,14mar2010,-104.99224,39.726791,1,123
20105002973,Property,2010,14mar2010,-104.99493,39.744793,6,611
2010121210,Property,2010,14mar2010,-104.97034,39.73283,6,622
2010121378,Property,2010,14mar2010,-104.87821,39.723869,3,321
2010121403,Property,2010,14mar2010,-104.92386,39.772434,2,221
2010120714,Property,2010,14mar2010,-104.96807,39.763775,2,211
20105002991,Property,2010,14mar2010,-104.95491,39.717316,3,311
2010121111,Violence,2010,14mar2010,-104.9476,39.761536,2,213
2010121453,Property,2010,14mar2010,-104.97778,39.681896,3,313
2010121082,Property,2010,14mar2010,-105.01857,39.777905,1,111
2010121746,Violence,2010,14mar2010,-104.91045,39.678699,3,322
20105002980,Property,2010,14mar2010,-104.90974,39.627956,3,324
2010120960,Violence,2010,14mar2010,-104.93896,39.69455,3,322
2010121523,Property,2010,14mar2010,-104.98025,39.724972,3,311
2010116088,Property,2010,14mar2010,-115.46406,34.638241,4,412
20105002968,Property,2010,14mar2010,-104.87895,39.652985,,999
2010121711,Property,2010,14mar2010,-104.97841,39.736694,6,623
2010121653,Property,2010,14mar2010,-104.99125,39.709846,3,312
2010120983,Property,2010,14mar2010,-105.05057,39.725006,4,411
2010121161,Property,2010,14mar2010,-105.00394,39.750011,6,612
20105002979,Property,2010,14mar2010,-104.82387,39.786591,5,521
2010120675,Property,2010,14mar2010,-104.83114,39.783897,5,521
2010121655,Property,2010,14mar2010,-104.91045,39.678699,3,322
2010121781,Violence,2010,14mar2010,-104.9638,39.764679,2,211
2010121150,Property,2010,14mar2010,-105.05192,39.727077,1,122
20105002965,Property,2010,14mar2010,-105.01711,39.713291,4,411
2010121828,Property,2010,14mar2010,-105.06579,39.651943,4,423
20105002985,Property,2010,14mar2010,-105.01001,39.759998,1,113
2010121769,Property,2010,14mar2010,-104.88691,39.744568,2,223
2010121151,Property,2010,14mar2010,-104.91735,39.737564,2,222
2010120797,Property,2010,14mar2010,-104.83597,39.777901,5,521
20105002981,Property,2010,14mar2010,-105.03436,39.766678,1,113
2010121151,Drug,2010,14mar2010,-104.91735,39.737564,2,222
2010121449,Property,2010,14mar2010,-105.02572,39.742973,1,121
2010121128,Property,2010,14mar2010,-105.00394,39.750011,6,612
20105002963,Property,2010,14mar2010,-104.95182,39.740471,2,213
20105002978,Property,2010,14mar2010,-104.73552,39.792263,5,523
2010120924,Violence,2010,14mar2010,-104.76819,39.79044,5,523
2010121955,Property,2010,14mar2010,-115.46406,34.638241,5,513
2010120943,Violence,2010,14mar2010,-104.9988,39.732029,1,123
20105002967,Property,2010,14mar2010,-104.99561,39.746204,6,611
2010121163,Property,2010,14mar2010,-105.02565,39.709618,4,412
2010121708,Violence,2010,14mar2010,-105.05125,39.720821,4,411
20105002983,Property,2010,14mar2010,-104.98416,39.715412,3,311
2010121196,Property,2010,14mar2010,-104.98241,39.699158,3,312
2010123433,Property,2010,15mar2010,-104.90239,39.726936,3,321
2010123166,Violence,2010,15mar2010,-104.89784,39.734333,2,223
2010123025,Drug,2010,15mar2010,-104.90281,39.699215,3,321
2010122684,Property,2010,15mar2010,-105.01257,39.715202,4,411
2010123283,Property,2010,15mar2010,-104.95491,39.717316,3,311
20105002999,Property,2010,15mar2010,-104.79713,39.791901,5,522
20105003051,Property,2010,15mar2010,-104.99315,39.7239,3,311
20105003028,Property,2010,15mar2010,-104.97048,39.702572,3,312
2010122941,Property,2010,15mar2010,-104.87365,39.673172,3,323
2010122444,Drug,2010,15mar2010,-104.98321,39.734959,6,623
2010122590,Property,2010,15mar2010,-104.90506,39.695477,3,322
20105003041,Property,2010,15mar2010,-105.03109,39.763729,1,113
20105003016,Property,2010,15mar2010,-105.04362,39.722652,4,411
2010102302,Violence,2010,15mar2010,-104.97275,39.757633,2,211
2010123453,Violence,2010,15mar2010,-104.96878,39.751156,2,211
2010123254,Drug,2010,15mar2010,-104.98204,39.743431,6,621
2010123270,Property,2010,15mar2010,-105.0369,39.66642,4,423
2010122654,Property,2010,15mar2010,-104.99823,39.69643,4,422
2010122375,Property,2010,15mar2010,-104.96759,39.737419,6,622
20105003039,Property,2010,15mar2010,-105.04687,39.769012,1,113
2010122859,Property,2010,15mar2010,-104.93666,39.674603,3,314
2010123346,Property,2010,15mar2010,-105.00304,39.711529,4,411
2010123236,Property,2010,15mar2010,-104.9939,39.746944,6,611
2010122444,Drug,2010,15mar2010,-104.98321,39.734959,6,623
2010123201,Property,2010,15mar2010,-104.95071,39.720261,3,311
2010122258,Violence,2010,15mar2010,-104.97266,39.73468,6,622
2010122741,Property,2010,15mar2010,-105.04942,39.722511,4,411
20105003024,Property,2010,15mar2010,-104.99682,39.758564,6,612
2010122890,Property,2010,15mar2010,-105.05276,39.744431,1,121
2010122768,Drug,2010,15mar2010,-105.03344,39.700275,4,412
2010123246,Property,2010,15mar2010,-104.99697,39.739162,6,611
20105003032,Property,2010,15mar2010,-105.03096,39.764156,1,113
2010123237,Property,2010,15mar2010,-105.03249,39.678375,4,421
2010123233,Drug,2010,15mar2010,-104.98741,39.73843,6,611
20105003036,Property,2010,15mar2010,-104.97844,39.724792,3,311
2010117514,Drug,2010,15mar2010,-104.9945,39.676933,3,313
2010123117,Property,2010,15mar2010,-104.96239,39.733044,6,622
2010122930,Property,2010,15mar2010,-105.0245,39.658466,4,422
2010122852,Property,2010,15mar2010,-105.02849,39.712955,4,411
2010123132,Property,2010,15mar2010,-104.89073,39.699562,3,321
2010123002,Property,2010,15mar2010,-104.97502,39.771557,2,211
2010122553,Property,2010,15mar2010,-104.92863,39.781788,2,221
2010123072,Property,2010,15mar2010,-104.90373,39.768654,2,221
2010122541,Violence,2010,15mar2010,,,2,213
2010122334,Property,2010,15mar2010,-104.96293,39.788048,2,212
20105003050,Property,2010,15mar2010,-104.99625,39.758564,6,612
2010122812,Property,2010,15mar2010,-105.02417,39.693985,4,422
2010122635,Property,2010,15mar2010,-104.97329,39.703678,3,312
2010123330,Property,2010,15mar2010,-104.95491,39.717316,3,311
20105003020,Property,2010,15mar2010,-104.99625,39.758564,6,612
2010122414,Violence,2010,15mar2010,-104.97342,39.759598,2,211
2010122797,Property,2010,15mar2010,-104.84851,39.790668,5,511
2010122773,Property,2010,15mar2010,-104.91873,39.738525,2,222
2010123271,Property,2010,15mar2010,-104.97484,39.735336,6,623
2010122966,Property,2010,15mar2010,-105.01976,39.726635,1,122
2010122932,Property,2010,15mar2010,-104.99355,39.753139,6,612
20105003012,Property,2010,15mar2010,-104.99206,39.755959,6,612
2010122675,Property,2010,15mar2010,-104.99868,39.769897,1,112
20105002998,Property,2010,15mar2010,-105.00082,39.74789,6,612
2010123261,Property,2010,15mar2010,-104.88664,39.740452,2,223
2010123248,Property,2010,15mar2010,-104.97791,39.734074,6,623
2010123324,Property,2010,15mar2010,-104.95615,39.719776,3,311
20105003067,Property,2010,15mar2010,-104.99557,39.753723,6,612
2010122386,Property,2010,15mar2010,-104.88467,39.645218,3,324
2010123378,Property,2010,15mar2010,-104.94308,39.76218,2,212
20105003000,Property,2010,15mar2010,-104.9682,39.788956,2,212
20105003025,Property,2010,15mar2010,-104.87538,39.670403,3,323
2010122865,Property,2010,15mar2010,-104.99743,39.700146,4,412
2010124040,Violence,2010,16mar2010,-105.0229,39.75988,1,113
2010123890,Property,2010,16mar2010,-104.98885,39.686394,3,313
2010123811,Drug,2010,16mar2010,-104.99033,39.753254,6,611
2010124441,Property,2010,16mar2010,-104.9028,39.720898,3,321
2010123870,Property,2010,16mar2010,-105.04729,39.716911,4,411
2010124474,Property,2010,16mar2010,-104.9966,39.689304,3,313
2010123898,Property,2010,16mar2010,-105.00594,39.758636,1,113
2010124601,Property,2010,16mar2010,-105.03558,39.684322,4,421
20105003091,Property,2010,16mar2010,-105.02563,39.776356,1,111
2010124892,Violence,2010,16mar2010,-104.99606,39.718964,3,311
2010123881,Property,2010,16mar2010,-105.03979,39.68726,4,421
2010124960,Property,2010,16mar2010,-104.98756,39.700699,3,313
2010124239,Property,2010,16mar2010,-104.95413,39.713207,3,311
20105003115,Property,2010,16mar2010,-104.98909,39.741718,6,611
2010124685,Property,2010,16mar2010,-104.92722,39.734985,2,222
20105003107,Property,2010,16mar2010,-104.97323,39.728374,6,623
20105003073,Property,2010,16mar2010,-105.00654,39.753952,6,612
2010123835,Property,2010,16mar2010,-104.88524,39.654865,3,323
2010124278,Property,2010,16mar2010,-104.99442,39.749691,6,611
2010124607,Property,2010,16mar2010,-104.91914,39.712513,3,321
20105003338,Property,2010,16mar2010,-105.03519,39.6772,4,421
20105003103,Property,2010,16mar2010,-104.88716,39.756832,5,512
2010123882,Property,2010,16mar2010,-105.03224,39.697956,4,412
2010124590,Property,2010,16mar2010,-104.7539,39.786285,5,523
2010124934,Violence,2010,16mar2010,-105.00425,39.731102,1,123
2010124687,Property,2010,16mar2010,-104.95912,39.725124,3,311
2010125000,Violence,2010,16mar2010,-104.98762,39.717579,3,311
20105003119,Property,2010,16mar2010,-104.97353,39.72974,6,623
2010124402,Violence,2010,16mar2010,-104.98318,39.731655,6,623
2010123784,Property,2010,16mar2010,-104.95769,39.680893,3,314
2010125279,Violence,2010,16mar2010,-104.89957,39.733326,2,223
2010123989,Property,2010,16mar2010,-105.00913,39.698853,4,412
2010124816,Property,2010,16mar2010,-104.91319,39.72403,3,321
2010124103,Property,2010,16mar2010,-104.94566,39.791149,2,212
2010124856,Violence,2010,16mar2010,-104.93546,39.681778,3,322
2010124230,Property,2010,16mar2010,-104.9045,39.780773,2,221
2010124399,Property,2010,16mar2010,-105.02116,39.677517,4,422
2010124377,Property,2010,16mar2010,-104.9349,39.677959,3,314
2010125299,Property,2010,16mar2010,-105.00766,39.680222,4,422
20105003095,Property,2010,16mar2010,-104.89795,39.769688,5,512
2010124023,Property,2010,16mar2010,-105.06763,39.662537,4,423
2010124934,Property,2010,16mar2010,-105.00425,39.731102,1,123
20105003123,Property,2010,16mar2010,-104.95444,39.743298,2,213
2010123875,Property,2010,16mar2010,-105.04208,39.687935,4,421
20105003089,Property,2010,16mar2010,-104.91016,39.731869,2,223
20105003124,Property,2010,16mar2010,-105.00654,39.704948,4,412
2010125065,Violence,2010,16mar2010,-104.9406,39.758293,2,213
2010125287,Property,2010,16mar2010,-104.84512,39.783131,5,521
20105003125,Property,2010,16mar2010,-105.05276,39.654617,4,423
2010123796,Drug,2010,16mar2010,-104.9198,39.739563,2,222
20105003099,Property,2010,16mar2010,-104.96829,39.740181,6,622
20105003085,Property,2010,16mar2010,-105.00249,39.747654,6,612
2010123716,Property,2010,16mar2010,-105.04063,39.630333,4,423
2010124545,Violence,2010,16mar2010,-104.8478,39.783108,5,511
2010124960,Property,2010,16mar2010,-104.98756,39.700699,3,313
20105003094,Property,2010,16mar2010,-104.91132,39.634541,3,324
2010124933,Property,2010,16mar2010,-105.02863,39.764935,1,113
20105003081,Property,2010,16mar2010,-105.0321,39.739834,1,122
2010125088,Violence,2010,16mar2010,-105.02874,39.738476,1,122
2010123640,Property,2010,16mar2010,-104.84245,39.775562,5,521
2010123772,Property,2010,16mar2010,-104.91914,39.777241,2,221
2010124805,Property,2010,16mar2010,-104.89242,39.653732,3,323
2010125073,Property,2010,16mar2010,-104.89178,39.751461,5,512
2010124414,Property,2010,16mar2010,-105.02426,39.744488,1,121
2010118692,Violence,2010,16mar2010,-104.99188,39.753647,6,612
2010124423,Property,2010,16mar2010,-105.03252,39.691505,4,421
2010124737,Property,2010,16mar2010,-104.82595,39.778774,5,521
2010124483,Property,2010,16mar2010,-105.04811,39.714962,4,411
2010125125,Property,2010,16mar2010,-105.04356,39.789593,1,111
2010123981,Property,2010,16mar2010,-105.00747,39.695923,4,422
2010123882,Property,2010,16mar2010,-105.03224,39.697956,4,412
20105003118,Property,2010,16mar2010,-104.90963,39.712566,3,321
2010125279,Property,2010,16mar2010,-104.89957,39.733326,2,223
20105003139,Property,2010,17mar2010,-104.75532,39.781178,5,523
2010126402,Violence,2010,17mar2010,-104.99293,39.751339,6,611
2010125879,Drug,2010,17mar2010,-104.9873,39.740139,6,621
2010126663,Drug,2010,17mar2010,-105.02464,39.698513,4,412
2010126692,Violence,2010,17mar2010,-104.96472,39.765751,2,211
2010126652,Violence,2010,17mar2010,-104.97014,39.758377,2,211
2010126577,Violence,2010,17mar2010,-104.9731,39.740032,6,622
2010125911,Property,2010,17mar2010,-104.95142,39.732288,2,213
2010125688,Violence,2010,17mar2010,-104.83718,39.779057,5,521
20105003163,Property,2010,17mar2010,-104.84863,39.794735,5,511
2010125809,Violence,2010,17mar2010,-105.02573,39.676018,4,421
2010127004,Drug,2010,17mar2010,-104.98769,39.755077,6,611
2010125321,Violence,2010,17mar2010,-105.02444,39.664509,4,422
2010126099,Violence,2010,17mar2010,-104.98706,39.733551,6,623
2010126409,Property,2010,17mar2010,-104.96677,39.67223,3,313
2010125254,Violence,2010,17mar2010,-105.04407,39.777225,1,111
2010127132,Property,2010,17mar2010,-104.89337,39.625317,3,324
2010126161,Property,2010,17mar2010,-105.0147,39.721569,4,411
2010125929,Violence,2010,17mar2010,-105.049,39.727036,1,122
2010126719,Violence,2010,17mar2010,-104.98462,39.776699,1,112
2010125731,Property,2010,17mar2010,-104.8975,39.663017,3,323
2010125606,Property,2010,17mar2010,-104.95743,39.72493,3,311
2010126920,Property,2010,17mar2010,-104.97974,39.732189,6,623
2010126976,Violence,2010,17mar2010,-104.97903,39.736046,6,623
2010125666,Property,2010,17mar2010,-104.79967,39.783951,5,522
2010125598,Violence,2010,17mar2010,-105.06763,39.662537,4,423
2010126960,Violence,2010,17mar2010,-105.03648,39.675991,4,421
2010125254,Property,2010,17mar2010,-105.04407,39.777225,1,111
2010126120,Violence,2010,17mar2010,-105.0584,39.660671,4,423
2010126567,Property,2010,17mar2010,-104.9161,39.648228,3,324
2010125722,Property,2010,17mar2010,-105.06475,39.660297,4,423
2010125557,Property,2010,17mar2010,-104.81255,39.777958,5,521
2010126389,Drug,2010,17mar2010,-104.96376,39.78183,2,212
20105003129,Property,2010,17mar2010,-104.91582,39.673851,3,323
2010126023,Property,2010,17mar2010,-104.84223,39.7724,5,512
2010126136,Violence,2010,17mar2010,-105.02435,39.757053,1,121
2010125869,Property,2010,17mar2010,-105.05322,39.74398,1,121
2010125517,Property,2010,17mar2010,-104.99483,39.695503,4,422
2010126099,Violence,2010,17mar2010,,,6,623
20105003140,Property,2010,17mar2010,-105.0229,39.75988,1,113
2010126205,Drug,2010,17mar2010,-104.99131,39.744316,6,611
2010126090,Property,2010,17mar2010,-104.89503,39.783615,5,511
2010125700,Property,2010,17mar2010,-104.96203,39.708832,3,312
20105003141,Property,2010,17mar2010,-104.91787,39.675903,3,323
2010125616,Property,2010,17mar2010,-104.85574,39.786404,5,511
2010126095,Property,2010,17mar2010,-104.81876,39.794502,5,521
2010125774,Property,2010,17mar2010,-105.04264,39.768932,1,113
2010126921,Property,2010,17mar2010,-105.04077,39.783989,1,111
2010125534,Property,2010,17mar2010,-104.96728,39.703728,3,312
2010125343,Violence,2010,17mar2010,-104.98631,39.751987,6,621
2010125830,Property,2010,17mar2010,-104.9144,39.718719,3,321
20105003167,Property,2010,17mar2010,-104.88931,39.751831,5,512
2010126263,Property,2010,17mar2010,-105.01985,39.751133,1,121
2010125321,Violence,2010,17mar2010,-105.02444,39.664509,4,422
2010126272,Property,2010,17mar2010,-105.03129,39.706093,4,412
20105003143,Property,2010,17mar2010,-105.04805,39.767948,1,113
2010125334,Property,2010,17mar2010,-105.04759,39.76366,1,113
2010126134,Violence,2010,17mar2010,-104.98795,39.755627,6,612
2010126560,Property,2010,17mar2010,-104.9744,39.725368,3,311
2010126592,Property,2010,17mar2010,-105.03136,39.76149,1,113
2010125395,Violence,2010,17mar2010,-104.98631,39.751987,6,621
2010126664,Violence,2010,17mar2010,,,6,612
20105003161,Property,2010,17mar2010,-104.97909,39.746525,6,621
2010126417,Property,2010,17mar2010,-105.02428,39.691105,4,422
2010125692,Property,2010,17mar2010,-104.95605,39.722763,3,311
2010126562,Property,2010,17mar2010,-104.95434,39.725475,3,311
2010128028,Property,2010,18mar2010,-104.99644,39.751213,6,612
2010126895,Drug,2010,18mar2010,-104.98022,39.739197,6,623
2010127447,Property,2010,18mar2010,-105.03642,39.709614,4,412
2010127975,Property,2010,18mar2010,-104.92863,39.726105,2,222
2010127070,Violence,2010,18mar2010,-104.99456,39.747978,6,611
2010127967,Property,2010,18mar2010,-104.83638,39.77803,5,521
20105003188,Property,2010,18mar2010,-104.9579,39.724815,3,311
2010128531,Property,2010,18mar2010,-104.96245,39.740341,6,622
2010126747,Drug,2010,18mar2010,-104.981,39.739231,6,623
2010128526,Violence,2010,18mar2010,-105.0434,39.759407,1,113
2010127706,Property,2010,18mar2010,-104.91412,39.676292,3,323
2010127920,Property,2010,18mar2010,-105.02446,39.662926,4,422
